,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
3910,31063,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,1000-4999,Pvt Ltd,1,118
3911,21509,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,1,72
3912,10851,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,26
3913,30697,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,1,33
3914,30208,city_136,0.897,Male,No relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,4,20
3915,11400,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,196
3916,5699,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,2,66
3917,20366,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,24
3918,28614,city_65,0.802,Female,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,2,7
3919,9018,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,91
3920,22088,city_98,0.9490000000000001,Male,No relevent experience,no_enrollment,Phd,STEM,11,1000-4999,NGO,4,336
3921,18681,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,4,34
3922,6643,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,94
3923,25637,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Graduate,STEM,1,100-500,Pvt Ltd,1,60
3924,28626,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,167
3925,28069,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,54
3926,7462,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,1,18
3927,30162,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,162
3928,1332,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,50-99,Pvt Ltd,1,46
3929,15691,city_160,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,NGO,1,15
3930,3231,city_1,0.847,Other,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,12
3931,28827,city_65,0.802,Male,Has relevent experience,no_enrollment,Masters,STEM,17,500-999,Pvt Ltd,2,62
3932,15797,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Public Sector,2,36
3933,15194,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Public Sector,>4,49
3934,13762,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,16,50-99,Pvt Ltd,2,62
3935,2215,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,46
3936,6303,city_72,0.795,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,>4,204
3937,7518,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,84
3938,5903,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,5000-9999,Pvt Ltd,3,67
3939,1237,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,20,100-500,Pvt Ltd,4,64
3940,26042,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,9,10/49,Pvt Ltd,3,6
3941,21359,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,11,500-999,Pvt Ltd,never,202
3942,32725,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,5,10000+,Pvt Ltd,1,192
3943,2532,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,500-999,Pvt Ltd,>4,21
3944,8529,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,1,105
3945,22569,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,12
3946,5082,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,10000+,Pvt Ltd,2,28
3947,27336,city_133,0.742,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Early Stage Startup,1,42
3948,9849,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,5000-9999,Public Sector,>4,108
3949,18107,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,116
3950,31759,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,2,112
3951,23030,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,4,66
3952,17751,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,72
3953,18917,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,18
3954,31827,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,188
3955,18602,city_74,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,1,21
3956,2631,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,2,84
3957,19607,city_45,0.89,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,2,12
3958,19487,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,Humanities,5,<10,Funded Startup,3,25
3959,1962,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,20
3960,30056,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,14,10/49,Funded Startup,1,158
3961,18574,city_41,0.8270000000000001,Female,Has relevent experience,Full time course,Phd,STEM,9,50-99,Public Sector,>4,8
3962,14619,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,never,24
3963,19100,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,>4,21
3964,5935,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,>4,94
3965,13334,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,2,62
3966,30550,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,500-999,Pvt Ltd,1,86
3967,12345,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,78
3968,18631,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,11,100-500,Pvt Ltd,4,7
3969,10823,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,2,64
3970,25414,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,4,4
3971,18341,city_136,0.897,Male,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,>4,17
3972,12789,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,32
3973,32076,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,40
3974,10621,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,4,40
3975,27542,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,12,5000-9999,Pvt Ltd,3,71
3976,25983,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,100-500,Pvt Ltd,1,62
3977,9478,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,5,5000-9999,Pvt Ltd,2,300
3978,21922,city_173,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,>20,<10,Early Stage Startup,1,12
3979,12978,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,7
3980,11272,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,NGO,>4,118
3981,3511,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,4
3982,1239,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,1,39
3983,426,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Pvt Ltd,1,89
3984,15904,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,8,10000+,Pvt Ltd,1,8
3985,10082,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,10000+,Pvt Ltd,>4,86
3986,3528,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,10
3987,24350,city_71,0.884,Male,Has relevent experience,Part time course,Masters,STEM,>20,100-500,Pvt Ltd,>4,8
3988,17570,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Early Stage Startup,2,92
3989,6859,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,3,141
3990,3710,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,49
3991,17900,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,43
3992,8418,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10000+,Pvt Ltd,2,70
3993,6249,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,66
3994,22229,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Other,1,82
3995,28710,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,2,56
3996,5110,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Masters,STEM,<1,10000+,Pvt Ltd,1,21
3997,20691,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,19,50-99,Other,never,37
3998,10431,city_160,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,5000-9999,Pvt Ltd,2,2
3999,5192,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,3,39
4000,24213,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,3,79
4001,3713,city_136,0.897,Male,Has relevent experience,Full time course,Masters,Other,13,10000+,Public Sector,1,35
4002,25948,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,86
4003,13307,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,9,500-999,Pvt Ltd,1,8
4004,12860,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,125
4005,15461,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,12,5000-9999,Pvt Ltd,1,30
4006,12188,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Early Stage Startup,4,103
4007,27464,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,13
4008,11726,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Funded Startup,1,22
4009,22759,city_75,0.9390000000000001,Male,No relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,162
4010,398,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Early Stage Startup,1,73
4011,12750,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10/49,Pvt Ltd,1,19
4012,2420,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,97
4013,32633,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,2,500-999,Pvt Ltd,1,202
4014,5541,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,<10,Other,never,86
4015,4613,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,32
4016,3358,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Pvt Ltd,1,74
4017,26580,city_175,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,No Major,3,100-500,Pvt Ltd,2,110
4018,29772,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,100-500,Pvt Ltd,4,37
4019,26909,city_150,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,28
4020,21817,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,3,117
4021,2378,city_141,0.763,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,47
4022,21737,city_1,0.847,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,1,174
4023,10284,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,>4,17
4024,18030,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,16,50-99,Funded Startup,1,57
4025,26939,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,15,5000-9999,Pvt Ltd,1,13
4026,360,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,500-999,Pvt Ltd,1,23
4027,13945,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Funded Startup,1,33
4028,3598,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,3,41
4029,25895,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Arts,>20,1000-4999,Pvt Ltd,>4,21
4030,303,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,18,10000+,NGO,>4,16
4031,30018,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,32
4032,7028,city_73,0.754,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,never,14
4033,1045,city_100,0.887,Male,Has relevent experience,Part time course,Graduate,STEM,14,<10,Early Stage Startup,2,12
4034,1271,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Pvt Ltd,>4,24
4035,5453,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,3,50
4036,11564,city_90,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,6,100-500,Pvt Ltd,never,56
4037,17134,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Early Stage Startup,>4,113
4038,11606,city_45,0.89,Male,No relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,48
4039,835,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,234
4040,11426,city_114,0.9259999999999999,Male,No relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,4,188
4041,20951,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,178
4042,24838,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10000+,Pvt Ltd,1,48
4043,18393,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,4,50-99,NGO,1,196
4044,3859,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,9,10000+,Pvt Ltd,1,70
4045,18611,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,2,38
4046,22873,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,47
4047,27815,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,6
4048,1764,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,155
4049,20822,city_83,0.9229999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,>4,79
4050,16607,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,17,<10,Pvt Ltd,>4,63
4051,5814,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,2,18
4052,5547,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,>4,158
4053,10884,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,7
4054,7000,city_142,0.727,Male,Has relevent experience,no_enrollment,Masters,STEM,17,50-99,Funded Startup,1,164
4055,26395,city_162,0.767,Male,Has relevent experience,no_enrollment,Masters,STEM,15,500-999,Pvt Ltd,3,6
4056,5585,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,89
4057,23122,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,7,100-500,Pvt Ltd,1,166
4058,29626,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Pvt Ltd,1,146
4059,4750,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,500-999,Pvt Ltd,>4,123
4060,16839,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Public Sector,1,160
4061,7952,city_21,0.624,Female,No relevent experience,Full time course,Graduate,STEM,6,10000+,Public Sector,1,15
4062,7395,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,9
4063,27041,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,2,<10,Pvt Ltd,1,11
4064,25316,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,1,188
4065,2551,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,151
4066,28348,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,51
4067,10325,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,42
4068,16499,city_162,0.767,Male,Has relevent experience,Part time course,Graduate,Business Degree,5,100-500,Pvt Ltd,2,53
4069,4542,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,2,35
4070,8515,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,1,2
4071,27286,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,19,1000-4999,Public Sector,never,23
4072,8330,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,85
4073,28700,city_57,0.866,Male,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,1,6
4074,18057,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Funded Startup,3,27
4075,20964,city_103,0.92,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,45
4076,96,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,50-99,Pvt Ltd,3,2
4077,17700,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,11,<10,Pvt Ltd,>4,10
4078,29501,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Business Degree,>20,1000-4999,Public Sector,>4,84
4079,11837,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,7
4080,26481,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10/49,Pvt Ltd,1,16
4081,12205,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,>4,10
4082,2116,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,<10,Pvt Ltd,1,64
4083,1033,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,>4,4
4084,6341,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,5,50-99,Pvt Ltd,2,103
4085,32335,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,3,7
4086,21504,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,>4,76
4087,10804,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,3,47
4088,11479,city_143,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,3
4089,25024,city_16,0.91,Male,No relevent experience,no_enrollment,Phd,STEM,10,<10,Pvt Ltd,1,170
4090,26462,city_40,0.7759999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,12,<10,Pvt Ltd,2,23
4091,8505,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,1,9
